,0,1,2,3,4,5,6,7,8,9,10,11
1981-01-05,-0.02619911790253618,-0.044226274704779016,0.122854839019552,-0.15124291563065123,-1.3604059896276428,-0.46759661704900557,0.2744082915218579,1.2295380091501955,-0.5526045653126928,0.06428527097014683,0.4132777575698144,-0.5959124166397954
1981-01-08,-0.022097030846435717,-0.04411980431043264,0.16983500708275023,-0.15667598495175783,-1.3828411881696512,-0.48211256745117054,0.2675707476068231,1.244888310164967,-0.5643908476391415,0.030827544567492576,0.3894252007962137,-0.5609820029089211
1981-01-12,-0.01980023737460365,-0.03842797394871787,0.28152670923773965,-0.17108472117940562,-1.2790249919101555,-0.5217600627294832,0.2601657728700478,1.258384007106964,-0.6661516588987543,-0.01520815052334465,0.3500887596000935,-0.38992475952353817
1981-01-15,-0.01911953634156449,-0.03148604686032485,0.39757312631153163,-0.1773839216253556,-1.1654718069668324,-0.5562526617563956,0.2993293698487704,1.2612614546664311,-0.6901084290677544,-0.04770883961809541,0.3284384980222331,-0.3173210135024001
1981-01-19,-0.01748065050654737,-0.024285922498436533,0.5256135706121722,-0.1660510962840441,-1.1427954531436468,-0.5038395002119916,0.3539917325395803,1.215286888366442,-0.6969112250114803,-0.01830020839448489,0.43330485123828494,-0.441825771685418
1981-01-22,-0.015344081571902337,-0.022416118428281492,0.5955951629209782,-0.15717654612932414,-1.180846425060892,-0.42710535486534695,0.3731697184735506,1.172344154072235,-0.7707501935208658,0.04488283211515217,0.5617551074909142,-0.5999746276122268
1981-01-26,-0.012149241842502954,-0.023216163231934542,0.661253408646423,-0.1542010591743423,-1.204544023651406,-0.3632604866459202,0.376250973321521,1.1258817699181962,-0.8538047588743781,0.11446957797334825,0.6591225656983064,-0.7982811134386042
1981-01-29,-0.010870519666329004,-0.023998569426236523,0.6722836819367163,-0.15394712178583578,-1.1641040861271215,-0.2782747239518728,0.40030232672798555,1.1205846646336224,-0.8731590188315124,0.1355500698944109,0.6643680988523604,-0.8507717387408631
1981-02-02,-0.010636056729561753,-0.02362332952046753,0.668264615628023,-0.15287945361532346,-1.1122448542445653,-0.24284204900845646,0.4579092667562803,1.1048175471656132,-0.8727002201792815,0.15447060101441082,0.6443572252636205,-0.827592277898475
1981-02-05,-0.011220831168872592,-0.023574471156014343,0.6833044751658022,-0.1543369048042933,-1.1006928484049177,-0.2951511414373951,0.46911893817231076,1.044331307382867,-0.8597718871769555,0.21499062378354067,0.6587003955204692,-0.8796555084409835
