,0,1,2,3,4,5,6,7,8,9,10,11
1981-01-05,-0.05839273536702845,-0.04271795436298469,-0.07000292199043806,-0.017250679070713267,-0.06485815251634122,-0.31415748109022307,1.0462224262263113,-0.07371930193007353,-0.3840510228208176,1.0115168785941964,-0.048029052358142324,0.038533102118698155
1981-01-08,-0.058291369690460365,-0.04380367123069672,-0.070006777664345,-0.01544881515623344,-0.05698254377517501,-0.2722346184070972,0.9109178023269372,-0.07899163305547444,-0.36186645307226245,0.9786615099268103,0.014896193575027796,-0.22415778671617198
1981-01-12,-0.05797613275281536,-0.044030206425132744,-0.06208845830905409,-0.015121292421386937,-0.0442158284764374,-0.20209777503580675,0.6706947784617802,-0.0735118135971839,-0.394196181688293,1.016757387317136,0.03402243335364621,-0.4089862005597704
1981-01-15,-0.05759178997681551,-0.04417396611075749,-0.05785566935829192,-0.03281225821314659,-0.03594002575477611,-0.1860364157414943,0.5585262572524815,-0.06722875492691127,-0.45644565558938793,1.193976119279918,0.06309367221635721,-0.36938987591762024
1981-01-19,-0.05735085488372284,-0.04616894427545184,-0.06646594396712266,-0.07279985008366109,-0.038075340355110766,-0.22278676030300892,0.6399752031579671,-0.056484848572660375,-0.4426148147056676,1.158803272675673,0.039001754934220555,-0.14727148630668746
1981-01-22,-0.05730134339492756,-0.048317744243203814,-0.0702563095488799,-0.10099057296369508,-0.0510238881336502,-0.2819139719870753,0.8927654713885882,-0.06403432925138812,-0.43841489858071736,1.2066861536201883,-0.042289795718808885,0.046157442124882174
1981-01-26,-0.05719233642947793,-0.0493271421866334,-0.06894201328429525,-0.1442487183840494,-0.06983332114034234,-0.34029879733007024,1.2210482347255764,-0.06757217583212416,-0.419107000752008,1.2844600566980886,-0.05182952288187068,0.1236204047828506
1981-01-29,-0.056235450025416744,-0.047613574515246275,-0.06808885825209644,-0.14642786374898348,-0.0726162866383631,-0.3344570512854861,1.262500522659781,-0.05582327160780907,-0.3888673805121552,1.2033270340721929,-7.03352937061683e-05,0.059392410322995054
1981-02-02,-0.05475116651939447,-0.04128163160822574,-0.06105510054880894,-0.11301370597377085,-0.05750705731529781,-0.28174367692388913,1.0339568087616922,-0.04826982433519004,-0.42122951781431306,1.128627104393946,-0.03419792599866892,0.18425069720473997
1981-02-05,-0.05556575699316288,-0.04252112203868568,-0.06332745126572982,-0.12248563725136376,-0.06331226914911704,-0.28196588880545714,1.0570379538752652,-0.038731721853454026,-0.3988496210132919,1.0141906666135483,-0.08170897997753797,0.3071081699007271
1981-02-09,-0.057228166527703773,-0.051259989828960816,-0.07381277894806793,-0.13348426750733497,-0.08158065175522597,-0.27414732585399776,1.0654505714491793,-0.016701820715631057,-0.20270331593987923,0.5915507425112835,0.05438871311693487,-0.10787320253714243
1981-02-12,-0.057412090838124256,-0.05216766355891736,-0.07987520995526085,-0.10610591535928933,-0.06808712922565992,-0.22402936845770774,0.810336024223145,-0.006851815192220877,-0.08107161996333055,0.24556977734530377,0.131982353130986,-0.3397466848817152
1981-02-16,-0.05548697938467655,-0.04744418670897675,-0.08241747196587791,-0.07481762109655002,-0.04632209040202194,-0.1954687227252426,0.6726351518067025,-0.02142082021091904,-0.0758546884415968,0.09528128113447307,0.07418702414136556,-0.21606536768935128
1981-02-19,-0.05450453236896995,-0.04845003137966919,-0.08090274308572251,-0.07473565761796178,-0.04567334964230117,-0.20808374422958104,0.7563352833715993,-0.03876410102705759,-0.03726288676183871,0.05865111661149853,0.04830553604937161,-0.24602381417233665
1981-02-23,-0.054175533566404005,-0.04867275213597337,-0.07054362403124849,-0.07022018507775615,-0.036305421475811415,-0.15117589124604705,0.6333654395920914,-0.03493755944910464,0.13934378624399704,-0.22693399071324227,0.018179923858853978,-0.2777636571920337
1981-02-26,-0.05487365640755215,-0.04870496743278011,-0.06161912967510656,-0.0666005291421881,-0.027327811540445925,-0.09758768235119163,0.46434694370256313,-0.025665635275478597,0.19919289528595593,-0.27679322683169677,0.09882601231400372,-0.5440685536468506
1981-03-02,-0.05672069694550477,-0.05592597147035071,-0.062092215659896505,-0.07901993123267348,-0.03120912468242669,-0.0974180535209203,0.46700643966640815,-0.00022490856202864363,0.19193262975949651,-0.1033823411218409,0.27320970304995285,-1.0889551761499794
1981-03-05,-0.056615184068361794,-0.057703695997375404,-0.06449710238760378,-0.08480824133438589,-0.041594224394006105,-0.11390742282240127,0.5680428117934203,0.03250664344542109,0.1492751295217553,-0.0609399662486112,0.24003972390195566,-0.9003778866306313
