,0,1,2,3,4,5,6,7,8,9,10,11
1981-01-05,-0.125132247022846,-0.2734067144590584,1.243811427393132,0.018637761858016993,0.10912606478259322,0.11957658396730408,0.531655036076534,0.7505571455685581,0.07944226090405969,-2.330404450924638,-0.29484688019369365,-0.8881767878369469
1981-01-08,-0.124170433803447,-0.2764962329218563,1.2261361731954816,0.01332579150605543,0.11830831613002193,0.09992561901006104,0.6156774186803363,0.7626419246847704,0.04546608146773765,-2.4475847781522835,-0.34322550474364133,-0.7296557732131118
1981-01-12,-0.12242816640110638,-0.2760029098979783,1.1986600923226798,0.0007512021814929468,0.13198235823334245,0.08226526084601923,0.7252390104213892,0.7600148313730087,0.004748178001046234,-2.652967549335775,-0.44426917297198404,-0.43901535115956924
1981-01-15,-0.12160452497041238,-0.27248166437025423,1.1732950859959885,-0.007413606852428803,0.146202236732769,0.07713966967580173,0.825004294550676,0.7680221321407494,-0.015952136317268547,-2.828353378928466,-0.5292839535130683,-0.15606178008841595
1981-01-19,-0.12041015959387223,-0.2661190017370225,1.129339009212848,-0.014109128997252212,0.16766754719154892,0.07699231878111124,1.0067285296092312,0.7167092491341035,-0.03269960180022506,-3.125863771402525,-0.6250058808340673,0.23218641186687483
1981-01-22,-0.11855740107188545,-0.26251763130872724,1.0897082654445875,-0.0209056657883389,0.17964746850056895,0.0791886486942997,1.1711526627019861,0.5814313319176339,-0.04283856473412687,-3.4208916687285673,-0.6784984402271341,0.45674711669702195
1981-01-26,-0.11758985904426673,-0.26468053948875886,1.0678944450131558,-0.02730802873813838,0.1859210389009904,0.08524788217294418,1.3418569161861955,0.4597877872425302,-0.050961737200287634,-3.578319615808115,-0.6806047836273581,0.5300171359559175
1981-01-29,-0.11669400618240887,-0.269548535964694,1.079088547691807,-0.02368034450485516,0.1804833531311375,0.08837774522695735,1.3486474634932755,0.44251892138459203,-0.05469954733414893,-3.3738829931656014,-0.6177939897679207,0.41411216323899785
1981-02-02,-0.11294612086428424,-0.27479274537597015,1.1073147716108502,-0.006099154737598648,0.15644336153840158,0.08366343142657415,1.1534926818604108,0.4165462041255387,-0.05862017609056222,-2.815860555698338,-0.4803780996589915,0.17368817973220496
1981-02-05,-0.11125028774647236,-0.27874318893989414,1.1401203090730119,0.010564757183814378,0.13069254735007924,0.0691484273974532,0.8918455301964511,0.4070592945977322,-0.05744603317054577,-2.343194089005129,-0.36407105538311735,-0.02224360780528099
