,0,1,2,3,4,5,6,7,8,9,10,11
1981-01-05,-1.2609793409373162,-0.11732323825709973,-1.237619315681039,1.9964835281228517,-1.867326731113255,1.52740337154734,-0.13218735659906342,0.02102741327797717,-0.0839636549651744,0.601543590347504,-0.0911518559962993,-2.052189875191424
1981-01-08,-1.29715312311113,0.10621191457342818,-2.044171373793742,1.8515740942796615,-2.2215432331798666,1.7667609780873181,-0.7521049299477612,-0.7450176305206906,-0.19749877290373133,0.26169062039728114,-1.2449725495662622,-1.6529296924813899
1981-01-12,-0.976288267758513,0.37693979871585026,-1.9894055344782966,1.5579497429827047,-2.7348155346196643,1.866364459527706,-1.1683519279968702,-1.3107649802290489,-0.8657284171474515,0.6400380721364456,-1.36802504053475,-1.5759060323531164
1981-01-15,-0.5064963583834221,0.3471159251341093,-1.9967660713915896,0.6422176322364455,-2.40673849353145,1.755327735645615,-1.1815406654292535,-1.0776431311461525,-1.230682903966138,1.2827268790234718,-0.693311349572556,-1.2762520526604428
1981-01-19,-0.4591883978423159,0.15819421719124926,-2.371553991402062,0.3471670000250705,-1.742506219231547,1.2784246249117106,-0.9062456176282838,-1.0094541832973538,-1.3660675400992872,1.5461268448770424,-0.5366280335921726,-0.14842634150927
1981-01-22,-0.2116530593668438,0.1873810425216533,-2.162966410858559,0.9185155613821567,-2.025071281898505,1.2339819105062062,-0.35039937070732124,-1.17524558374171,-1.8617436582177578,1.660714910595796,-0.6866722943771254,0.06299518711610627
1981-01-26,0.7489007429803587,0.08601246121117169,-1.910321550802257,0.663150420830791,-2.2000010109144554,1.0441958473727615,0.22068243340138083,-0.884285558312309,-2.388312212005143,1.0751886917946758,0.26742568179754583,-0.6244616145243034
1981-01-29,0.9917935415344238,0.08895164393715273,-2.1953121828074105,0.5000956253859233,-2.183784760042389,0.7338150367141242,0.04835047983787397,-0.5767797183370403,-2.2884702684101357,0.08814335274512217,0.47889855394053615,-0.5767887828863755
1981-02-02,0.04440911292523952,-0.429404602412114,-0.7249703004513547,0.9227153489118919,-2.819775105697063,0.4868890562197658,-0.3794072759475932,-0.35062709776858764,-1.3044808865271786,-0.38188157128272815,-0.18177833003938693,-0.08293442561071024
1981-02-05,0.11656260259885534,-1.572552929145655,1.8726180236789156,0.49239446200918174,-2.6789924753429863,0.03040283732460474,-0.13631359636718418,0.3551287515713204,0.051180511126510904,-0.1528100131706132,-0.2460488943829318,-0.7531728727956438
1981-02-09,1.5287701127895728,-1.9754736282595058,3.0961392714659555,-0.24704589720490727,-0.7792611308598449,0.016645568533533592,-0.5941418070022719,0.4239112773961295,0.7615981760129086,-0.11670234530383193,-1.2416111451589857,-1.6282175863309443
1981-02-12,0.9504285364692864,-1.3625106232847535,2.4819034217786813,0.19443167736187683,0.5897528541547129,0.3900918083885482,-1.1658766359614339,-0.48362599683092133,0.3094565828629137,-0.46957747958823365,-2.5176517881595504,-0.42139875696592616
