,0,1,2,3,4,5,6,7,8,9,10,11
1981-01-05,1.8083283926451101,-0.3618758698207634,-0.16657484036505793,-1.3069982846971,-0.04432234929406428,-1.0614777270722486,-0.3403588339845983,1.4420655579919457,0.2924626928766691,1.549086765233568,-0.13770637134137734,-2.22648886326933
1981-01-08,1.8212586545318366,-0.378895288901205,-0.14757218826984664,-1.3248136678534228,-0.0107525295000053,-1.0580824107129834,-0.33707210953982375,1.4793051212652226,0.26831778372415266,1.5937725914026648,-0.0995027152916267,-2.256672285825416
1981-01-12,1.8392319082421917,-0.3978250904067086,-0.13160066239428622,-1.3241413104818704,0.03442894346701488,-1.0551284722107002,-0.34589988158948126,1.523538258405773,0.24012066529511863,1.6480652959966995,-0.04269952289450297,-2.2863611170088394
1981-01-15,1.8482133906175415,-0.4057528137532584,-0.12564586087890534,-1.3030455418247036,0.054503725959210214,-1.0758802528442442,-0.34907918306458835,1.54151090052258,0.22599774081025958,1.6829605396161482,0.0001941166033902076,-2.3126662910313267
1981-01-19,1.8502320097694447,-0.41290792403693044,-0.11325276688616358,-1.2704050799615427,0.0602160302282933,-1.1382790963745915,-0.3296867193222734,1.5434773377700677,0.2211666882403153,1.7203245575389363,0.035310442848115575,-2.350477030024335
1981-01-22,1.8462823693747052,-0.42070620110071083,-0.09433099826103734,-1.2578493206542918,0.05536747204032349,-1.1948417030049483,-0.2995979980182858,1.5418108309756102,0.2328784569420682,1.7438275567794188,0.029300271726700945,-2.365122724204218
1981-01-26,1.8358808195280778,-0.4306219827822478,-0.06807305769105094,-1.2605191196367929,0.03226839426499659,-1.2692177090724883,-0.24135356687018747,1.5522156611539797,0.26799477179031705,1.776519409127628,-0.023495284009005895,-2.367845223322955
1981-01-29,1.830356483690763,-0.43199055538332637,-0.057372095761344055,-1.2768580605652864,0.01578730659624539,-1.3094809510085574,-0.19250531017057826,1.5687994973179082,0.2803208235557056,1.8031812619804781,-0.10120837802249617,-2.37372063712832
1981-02-02,1.8328054430901117,-0.4183350414909633,-0.06143636168410048,-1.3155960502225457,0.018615491342788126,-1.333408473463495,-0.13330406500478204,1.5908103894963257,0.24697642034507739,1.8359173905506592,-0.25094537701396985,-2.391492956360714
1981-02-05,1.8406021413247644,-0.3947803324337809,-0.07894943303076495,-1.3547693320336343,0.03730281173690255,-1.3309226037579427,-0.09648429355338006,1.6066449846050674,0.1982924699989707,1.8543736581970376,-0.3830539747092663,-2.395684061041794
1981-02-09,1.8543214789447393,-0.3618656513871689,-0.10549335474268988,-1.396712190214852,0.060339492786683255,-1.3188271428021623,-0.0571181790557077,1.6242198131856893,0.13562420480696002,1.867512328926938,-0.5216425977737184,-2.393020203660314
1981-02-12,1.8636546050999103,-0.3469607545524183,-0.12426831647419259,-1.3998147111376333,0.060441224299664975,-1.3250570191876276,-0.03244997393887254,1.6349330472219752,0.10395552203366966,1.8691471187722062,-0.5772775550663071,-2.3920437695623216
1981-02-16,1.8733817363145986,-0.33764172382741114,-0.1600281909968324,-1.359055635998181,0.037801984544912286,-1.3677436260206064,-0.009493333163349705,1.6458305842425232,0.0804814503224628,1.8603162455276232,-0.6211395945240825,-2.3913762964245575
1981-02-19,1.8790308515618894,-0.33240300653618227,-0.19968841860900688,-1.315669614839798,0.00512675371128697,-1.4114466402497412,-0.005404979190554734,1.6564487672833228,0.07599078361902849,1.8490941500425928,-0.6374726855413084,-2.3907593084749714
1981-02-23,1.8839384779721864,-0.32988993629701263,-0.25916939337163264,-1.2750309868902896,-0.03184541197494766,-1.4669520530380271,0.016176116506874894,1.6748763204848243,0.0785818634260633,1.8452762206335516,-0.6517389452728242,-2.373087134091673
