,0,1,2,3,4,5
2012-03-26,-0.13588602502474534,-0.15476619608920017,-0.1403229406589887,0.003634997657496506,0.009662379891832528,-0.18524169348922112
2012-03-29,-0.1358860248653617,-0.15476620181163253,-0.14032295055495325,0.0036344217385498195,0.009664935274228972,-0.18523960886659727
2012-04-02,-0.13588602490719714,-0.1547662067176387,-0.14032294450562544,0.0036339846434578892,0.009666559609391865,-0.18523802336226866
2012-04-05,-0.13588602479735942,-0.1547662054560736,-0.14032293587317507,0.003633928104950358,0.009665600279177533,-0.18523620771061758
2012-04-09,-0.13588602444658565,-0.15476620050889223,-0.14032293247670646,0.003634245401135851,0.009663465100793097,-0.18523144597095623
2012-04-12,-0.13588602427894367,-0.15476619741043762,-0.14032293050292052,0.0036345410970447184,0.009662556106806788,-0.18522740939158008
2012-04-16,-0.13588602421876828,-0.15476619516451307,-0.1403229202584134,0.0036348937766904742,0.009663167046449546,-0.18522317789206905
2012-04-19,-0.13588602409841113,-0.15476619366890423,-0.14032291254106952,0.003635190843045428,0.009664654670156335,-0.18521995174962
2012-04-23,-0.1358860234823601,-0.15476619324874027,-0.14032292517435482,0.0036351913390522575,0.00966663712711203,-0.18521235966890376
2012-04-26,-0.13588602285084464,-0.1547661933985038,-0.14032294500126716,0.003635164305519732,0.009667129967789474,-0.18520820721318332
2012-04-30,-0.13588602229071958,-0.15476619243704948,-0.14032296024305543,0.0036355523299227157,0.00966668484589617,-0.1852087721711754
2012-05-03,-0.13588602211472386,-0.1547661916633376,-0.14032296099916933,0.003635776470307998,0.009666560193230712,-0.1852098965477315
2012-05-07,-0.1358860219679635,-0.15476618904177536,-0.1403229499808999,0.0036357636067483197,0.0096656987184554,-0.18521150907701542
2012-05-10,-0.13588602181396622,-0.15476618522281152,-0.1403229319450327,0.0036356533493058204,0.009664095794347821,-0.18521291301328963
2012-05-14,-0.13588602177064873,-0.15476617953153118,-0.14032289877483892,0.0036355620200886956,0.00966208523692749,-0.18521410228477847
2012-05-17,-0.13588602183788354,-0.15476617538311083,-0.14032287947185362,0.0036355435773898393,0.00966145053664115,-0.18521580645649627
2012-05-21,-0.1358860223606331,-0.1547661754012707,-0.14032285424575192,0.003635393133932257,0.00966214842483025,-0.1852197386992915
2012-05-24,-0.1358860233013137,-0.15476618324597163,-0.140322833179196,0.003635133633465836,0.009664026505613033,-0.18522333936241264
2012-05-28,-0.13588602516666937,-0.15476620048751777,-0.14032282453851294,0.003634836516324484,0.009668529329097121,-0.18522970066881775
2012-05-31,-0.13588602634480546,-0.1547662089712458,-0.14032284935659614,0.0036346950212926003,0.009671442575990098,-0.18523432200357667
2012-06-04,-0.1358860269112806,-0.15476620912416883,-0.1403229120620635,0.0036345265834799643,0.009672605078795962,-0.1852374157312068
2012-06-07,-0.13588602689864104,-0.15476620751242584,-0.14032294651974433,0.0036344674982934544,0.009672703556771689,-0.1852368879652239
2012-06-11,-0.1358860265546633,-0.15476620778157563,-0.14032296193774313,0.003634536986007099,0.009673509165020723,-0.18523431977035365
2012-06-14,-0.13588602617149634,-0.15476620831871074,-0.14032296249197576,0.0036346509995809394,0.009674174951627224,-0.1852300430595761
2012-06-18,-0.1358860256967244,-0.15476620639508054,-0.14032295209514883,0.003634502751017689,0.009668830506368523,-0.18512171664554358
2012-06-21,-0.13588602534675734,-0.15476620115733827,-0.14032290822388221,0.0036301832076544817,0.00959429498852368,-0.183875295876079
2012-06-25,-0.13588602469566838,-0.15476618999505473,-0.14032279561258923,0.0036165645403331615,0.009538509916048144,-0.17961543433023502
2012-06-28,-0.13588602401445754,-0.15476618020283905,-0.14032269594838664,0.003599765603606232,0.009618909759943109,-0.17490937674516585
2012-07-02,-0.13588602267648975,-0.15476615530033683,-0.14032232714710455,0.0035775030280440208,0.009206081140975562,-0.1665915127245858
2012-07-05,-0.1358860207939649,-0.15476612774970358,-0.14032168225705596,0.003736071479972497,0.010237855681701186,-0.16235117149026262
2012-07-09,-0.13588601763345384,-0.15476609669789712,-0.14032077518304298,0.004163022840894232,0.014545011515671643,-0.16089702444960843
2012-07-12,-0.13588601596211938,-0.15476608027658714,-0.1403203862469057,0.004367688964705986,0.016885208517523516,-0.15967141271740715
2012-07-16,-0.1358860145090812,-0.15476605916045288,-0.1403199354974109,0.0044630423241234255,0.017130417383915884,-0.15724095174125644
2012-07-19,-0.1358860133645796,-0.15476604168219052,-0.1403195887299621,0.004504086402777829,0.01677490803637765,-0.154854685331025
2012-07-23,-0.13588601237393336,-0.1547660157936876,-0.14031944677889963,0.0044134196760880675,0.01516655709141417,-0.15058641109839513
2012-07-26,-0.13588601172922737,-0.154765990519128,-0.14031952990412935,0.0041783523539233175,0.011817180427335604,-0.14687882051582643
2012-07-30,-0.13588600882703183,-0.15476581800945485,-0.14031842539295142,0.0039029526904679228,0.0024104329946558435,-0.14135679718573352
2012-08-02,-0.1358860064139518,-0.15476556624524784,-0.14031655327466538,0.0037640849123447687,-0.012052497480164962,-0.13550246017822765
2012-08-06,-0.13588600776950496,-0.15476520825537166,-0.14031553639811747,0.0035920281991820044,-0.057859499268766254,-0.1750124099373171
2012-08-09,-0.13588599108523758,-0.15475651363327178,-0.14028975148493017,0.004396357417208915,-0.09221177741165412,-0.14630503013169274
2012-08-13,-0.13588591660652014,-0.15464789685138586,-0.14015699444660715,0.009223009521522092,-0.24006970026819827,-0.04410082444938097
2012-08-16,-0.13591785690508415,4.156250074522492,-0.5142540231832033,-0.04531139825284493,1.893459257281085,-0.10961655454827318
2012-08-20,-0.13596902052066662,11.063769611656673,-1.113370884552657,-0.1519727437605556,1.8937835585141405,-0.06380408275875482
2012-08-23,-0.135939331076172,7.102439533079077,-0.7682363851691247,-0.12114711417393388,-5.5416723811175475,0.35308255942352257
2012-08-27,-0.13524898225122955,0.45822176388146924,6.027518876111844,-1.3351930424199752,-8.000153802317454,0.3303355392468497
2012-08-30,-0.13479325564401712,0.3241411856462611,10.259733134636404,-2.1057035102783352,-0.9685624673234844,-0.09033004645805454
2012-09-03,0.5428171496535082,0.6610602470154961,6.688651492964571,-2.1542837155960495,10.466738847225614,-0.7312361795571872
2012-09-06,4.620720028693133,0.451245123069407,2.2740131186902457,11.143394497713826,1.3345174222366225,0.5213176672686273
2012-09-10,10.195362932440576,-0.1488606376501765,-0.6928750643310162,3.54910459895644,-5.457442215348458,0.628905227148308
2012-09-13,6.206050927961556,-0.15444523801594495,-0.48610942869194673,-9.12929628726171,2.2059113501221037,1.7676454719801893
2012-09-17,-0.046807410943737936,-0.15461374620355842,-0.14471219589332,-0.1829609465106691,0.31520438573142806,4.1613491216192795
2012-09-20,-0.1358502990362556,-0.1547019972490691,-0.14008806873568813,-0.015923780587283665,0.3615036956109339,8.935118509748287
2012-09-24,-0.1358840934913954,-0.15475664645607928,-0.1402862631193305,-0.006667718561974056,0.33785309324775525,8.7613156072327
2012-09-27,-0.1358854452476908,-0.15476471557005028,-0.1403161075125319,0.0001368008192653204,0.08924381582421499,1.8751789385735207
2012-10-01,-0.1358858090871036,-0.15476564127646616,-0.14031815215271556,0.003179480464256394,0.02424993717504238,0.25215894641246817
2012-10-04,-0.13588591401488542,-0.15476581299977668,-0.14031894871090994,0.003358962958289524,0.016531481658755353,0.05825631364085474
2012-10-08,-0.13588596938556288,-0.1547659138519379,-0.14031982011395905,0.0034251287475340064,0.01213382753326321,-0.07113769610295329
2012-10-11,-0.13588598819748116,-0.15476599350361991,-0.14032077907824794,0.003506791481211351,0.010704270880955328,-0.12441636834631743
2012-10-15,-0.13588600186684963,-0.15476607481691462,-0.1403217823917169,0.003581099948767367,0.010003417084520863,-0.1568291724750835
2012-10-18,-0.13588600717083013,-0.15476610196820847,-0.14032206270528547,0.0035799393194015368,0.009858934520803227,-0.1616662265468283
2012-10-22,-0.1358860115114811,-0.1547661240425647,-0.14032223692579915,0.003563266381967258,0.009789714533033232,-0.16268708204905405
2012-10-25,-0.13588601382066673,-0.15476613875784034,-0.14032237107309392,0.0035660434267719317,0.009844737747691996,-0.16608564038084817
2012-10-29,-0.13588601619985122,-0.1547661543612978,-0.14032253705832065,0.0035893831074029626,0.009853464960924664,-0.17335954187158997
2012-11-01,-0.13588601750713225,-0.15476616039219912,-0.14032259461150412,0.003611050831067335,0.009709613918135535,-0.17780560391836583
2012-11-05,-0.13588601896262037,-0.15476616995472967,-0.1403226987516255,0.003636347290041561,0.009551315914128288,-0.1830624258323494
2012-11-08,-0.13588601985340387,-0.15476617597643408,-0.14032278388675837,0.0036399283316331447,0.00955634672245244,-0.18483148947592298
2012-11-12,-0.1358860207365937,-0.15476617780427337,-0.14032284670703568,0.0036361604673725103,0.009632219054806676,-0.18510330988254414
2012-11-15,-0.1358860212005709,-0.15476617597858444,-0.1403228714791748,0.0036347667802176325,0.009659881453432977,-0.18515865401979972
2012-11-19,-0.13588602158579216,-0.154766171492391,-0.1403228871871724,0.003634759656486112,0.009664795793868024,-0.1851876032783929
2012-11-22,-0.13588602184910706,-0.1547661670779495,-0.1403228903982352,0.0036349737017833702,0.009665414315537791,-0.18519424258753409
2012-11-26,-0.13588602220946566,-0.1547661582918343,-0.14032288428931355,0.0036351798055423226,0.009665151490870253,-0.18520120972188342
2012-11-29,-0.13588602245202816,-0.15476615324940818,-0.14032288027264572,0.0036353426360752586,0.009664781999958957,-0.1852072497782333
2012-12-03,-0.13588602270535688,-0.154766156956096,-0.14032287495901116,0.003635761774864183,0.009666723164617298,-0.18521263974242816
2012-12-06,-0.13588602292811225,-0.1547661636069715,-0.14032286629937574,0.0036361495325172182,0.00966942752270973,-0.18521401195172316
2012-12-10,-0.1358860234480913,-0.1547661689857504,-0.1403228443110353,0.0036363499477344487,0.009672735597627675,-0.1852157338888352
2012-12-13,-0.13588602395881266,-0.1547661708923776,-0.14032282517274144,0.0036361874628770123,0.009673460254027369,-0.18521903222782307
2012-12-17,-0.13588602454906756,-0.15476617188460157,-0.14032282000673854,0.003635498624591122,0.009671239421197679,-0.18522413321833206
2012-12-20,-0.13588602484176304,-0.15476617143732585,-0.14032283450912017,0.003634722668111737,0.009668679536440544,-0.18522605185511476
2012-12-24,-0.1358860249631244,-0.154766170055129,-0.140322867909074,0.0036342442122029913,0.009666262853964205,-0.18522545235670795
2012-12-27,-0.13588602493739702,-0.15476617055137074,-0.14032289109496646,0.003634399059155146,0.009665938121464412,-0.18522368872826717
2012-12-31,-0.1358860248307463,-0.15476617295381503,-0.1403228983283428,0.003634793444584961,0.009666325381723573,-0.1852225649163122
