,0,1,2,3,4,5,6,7,8,9,10,11
1981-01-05,-0.04077071374300685,-0.04277943651249084,-0.03329261457265,-0.002691529624204105,-0.03754108817182255,-0.008408448368465686,-0.024402062321730138,-0.08225166644396305,-0.0024277784608037955,0.04030337207581346,0.0071560062327633515,0.07374462883973651
1981-01-08,-0.040606531818181094,-0.041749269390845334,-0.03340981439271425,-0.0027250578456629398,-0.0368425717580693,-0.010064530543957203,-0.026681689477436987,-0.09508584472579415,-0.0030880597705071748,0.03818796075287518,0.006539475445592463,0.05454790732366241
1981-01-12,-0.0415813657671126,-0.042450550678970106,-0.0335135976241019,1.989033937374777e-05,-0.040901323477988034,-0.010922864138481436,-0.02860014979605204,-0.09713340062640577,-0.005836918257015969,0.027790965858594724,0.002330844321632925,0.025736606965207954
1981-01-15,-0.041912144683631754,-0.04068621108497532,-0.03329978334240405,0.005419642789388783,-0.04194621218168265,-0.010950995814439982,-0.026695113716462264,-0.08303055072870862,-0.0014216586544031013,0.033653067081029345,-0.005990308515843734,0.007869688526972963
1981-01-19,-0.039613597380983516,-0.0383840251109809,-0.03277274559264969,0.008636399522460628,-0.035951667542324026,-0.01069745385148811,-0.021704823110711775,-0.07558651620924212,0.005975713294064834,0.04705359440248586,-0.009593861650330299,-0.010375646121205338
1981-01-22,-0.03642420701721809,-0.04072731805988181,-0.03247265548010699,0.0031828611035173812,-0.028940427510675472,-0.009643473991673597,-0.017348511463613027,-0.09676815946565086,0.007349552191797898,0.0394102342750463,-0.0011065644241293315,-0.02347535752133756
1981-01-26,-0.033989583915592314,-0.043422887809067945,-0.032605456798557975,-0.0025897638633616796,-0.022990397508739734,-0.00896610930770608,-0.014120476477154522,-0.12762943345528185,0.008213514261134267,0.032752836973930055,0.007369039443104978,-0.0327252566561474
1981-01-29,-0.03466596227107134,-0.04395034818674651,-0.03288811258655505,-0.0034805762190350574,-0.024114456793400744,-0.009874007862373755,-0.014118795562786335,-0.13876908133941454,0.007493576163820759,0.039226969467207,0.008696705477761081,-0.03816750666364984
1981-02-02,-0.0375516180558952,-0.04503982138711547,-0.03306683264707794,-0.005031750717599952,-0.028492986884256402,-0.011718397756356132,-0.01406523863232904,-0.1334572290584906,0.005790356639408051,0.046009712144951566,0.011057372235206628,-0.045747182980403596
1981-02-05,-0.03939002284580078,-0.04544782529179585,-0.033276766951840384,-0.005348283718888388,-0.03410591572767425,-0.01170755419351135,-0.01676758308701833,-0.09705794012432603,0.002050097829126421,0.04343910431586373,0.011285360411958545,-0.0305160262226699
1981-02-09,-0.04032053832082431,-0.04264486539103148,-0.03335191507103565,-0.0012001151399965225,-0.04243497815928876,-0.01103509499051764,-0.022569880576173755,-0.05361001673020696,-0.006434123603806292,0.03680840374758892,0.005484862676981522,0.0030104388785082096
1981-02-12,-0.04084463989075325,-0.03957528965905895,-0.03319800940106941,0.0032716265278250807,-0.04391230878856587,-0.01168759054425995,-0.024053829051978778,-0.05154453017857152,-0.008309538363544856,0.03486391787145787,0.0001463522330131873,0.01791123302374882
1981-02-16,-0.040959044075483314,-0.03844448525871615,-0.03316723760075051,0.0057252317438559255,-0.03664994488093148,-0.0116700304189269,-0.022536639963270235,-0.06950099650818077,0.0015968430651599782,0.03578633919178317,-0.0011843659381545204,0.012247851448344668
1981-02-19,-0.04003326497036156,-0.04000020453942111,-0.03329214999680181,0.0038905138265263616,-0.030600686960656022,-0.009536446106206277,-0.020172163648728755,-0.07551626662181618,0.008916950512893458,0.03637826806019495,0.002733759272314882,-0.009049251533369093
1981-02-23,-0.0382972099708224,-0.04442358960255479,-0.03368400275785606,-0.0024896212164886374,-0.027535878834827585,-0.006221790727140686,-0.017990211670361227,-0.08165002511138314,0.01100033377552423,0.039789876025432894,0.01049815371937187,-0.039205603515480296
1981-02-26,-0.03794406472695886,-0.04665629405113123,-0.03394292251306331,-0.005663073898993329,-0.027515637115683205,-0.00499889013393875,-0.017719089090822517,-0.10257279704043257,0.007963708074832643,0.042536502557411066,0.012693604012678468,-0.05204608584424395
1981-03-02,-0.039013548476845204,-0.04547667432012235,-0.033792109495421545,-0.003380157653450403,-0.03336002930230352,-0.006454521857778645,-0.018780670405829265,-0.11173794100106514,0.00024830002902491134,0.04277168629557554,0.007950333335694188,-0.04275860598992436
1981-03-05,-0.04012593955221976,-0.04400426574745898,-0.03363819153132448,-0.0013143550090940798,-0.036827399197100166,-0.008982443330572321,-0.020071841522078665,-0.10420743114114885,-0.0017482198341184315,0.046325232381107084,0.0049822236943196565,-0.041563728988506354
1981-03-09,-0.04083601538671285,-0.04360981242717637,-0.03376712075660329,-0.0019138775999132383,-0.03475935679857477,-0.010712603699103028,-0.020689792871806223,-0.1063297234966023,0.001742563150931278,0.053695328134158046,0.006103931352603904,-0.04909863554654333
1981-03-12,-0.04075509038270277,-0.043708206657917296,-0.03379524298148633,-0.0020768179605724297,-0.03399797925266543,-0.010696896852994317,-0.020795744778119466,-0.11116568558365857,0.002697729458453024,0.05196405266693066,0.006780129466724599,0.0006255461296992853
1981-03-16,-0.040449030512191356,-0.04460664103138044,-0.03351742919483487,-0.0027756882376809714,-0.03683907481703853,-0.01072220708827964,-0.021798642611294324,-0.09635718795041305,-0.002059589081093033,0.04001018829235306,0.007727924624134272,0.1155204389460162
1981-03-19,-0.04059067649612338,-0.0456834888231497,-0.033342976983686816,-0.003987913134018505,-0.03876519358288627,-0.011301426889049476,-0.022837197674890453,-0.07944888751138438,-0.00537647223828546,0.03586079916561441,0.008194603066237451,0.15846791426204715
1981-03-23,-0.04105077612746276,-0.0453193350330737,-0.03330355659460972,-0.00350608404082596,-0.036441328125751356,-0.011698457300595403,-0.02337596948974903,-0.07277603272282342,-0.0047381782333719025,0.04522244984150419,0.007679612406052355,0.14982577669947986
1981-03-26,-0.041132419225599806,-0.04509211519555675,-0.0332537232606162,-0.003713658000640618,-0.03567333340673561,-0.011762117337760229,-0.02314302350326933,-0.0636739336290769,-0.004287408916748025,0.04942850584233633,0.0086285898891156,0.14908718609178243
1981-03-30,-0.041061041803076986,-0.046090959514793424,-0.03314755950618049,-0.005366562564604593,-0.03773042473974557,-0.011627167004657135,-0.022793962193398246,-0.05207555704459654,-0.005538698362009602,0.03456310145199282,0.010862438071649518,0.16172904453027487
1981-04-02,-0.04086903933813539,-0.04603076107013761,-0.033060880617463734,-0.005084843848022876,-0.03622575436370169,-0.011373517661292422,-0.022254456687388114,-0.05371018043573438,-0.0051140882158290345,0.018355879343603495,0.011104726016579629,0.16528807818095737
1981-04-06,-0.040432410918654696,-0.043939733274533606,-0.032786723497916025,-0.0022916743839884006,-0.03040578216522376,-0.011436631181477192,-0.019416299159310327,-0.04116110111065945,0.001641392882721924,0.012741340111511734,0.008340139655866712,0.1817507848809757
1981-04-09,-0.04024055884900691,-0.04240588010424066,-0.032581699494471206,-0.0005590529131622777,-0.02558431856935814,-0.011545577958911053,-0.017207955828297872,-0.025096781341825417,0.007205807423263596,0.015130892458785867,0.006265246596293158,0.20312640560982081
1981-04-13,-0.04025584439496658,-0.042825761480422775,-0.03253696428436445,-0.0015619684166654718,-0.022220913666149113,-0.011280115907850139,-0.017766404673995494,-0.019846090619058628,0.005518319663906101,0.014242031289640357,0.006098211715956625,0.22547480379526486
1981-04-16,-0.040412852595809116,-0.04351982877460078,-0.032539443083736026,-0.002754874017743296,-0.023373595843194716,-0.011164801181200702,-0.019438602724051637,-0.021437047685959564,0.0026652195799808905,0.014203929696041243,0.005622770245371873,0.22981646058069874
1981-04-20,-0.0407594081224882,-0.044750105470132875,-0.03265364004021543,-0.003231275637253735,-0.030879622695090495,-0.011528281105966761,-0.021714900931916765,-0.03369992170121905,0.0002463538921094817,0.017890019105794883,0.005018824023505547,0.2284897005284972
1981-04-23,-0.041039657585876695,-0.045956891150047065,-0.03282432064930693,-0.0032914544479087,-0.03623298323743541,-0.011855255779469265,-0.023413995994301898,-0.046170404162953926,-0.003080534379881843,0.02398816646331503,0.005829225366009784,0.22075835834046845
1981-04-27,-0.041346348252246354,-0.04577561121225991,-0.03293979188244955,-0.0024562040626513824,-0.03792032225090858,-0.011893184444702935,-0.024635105943080063,-0.03876660826733346,-0.006353830029214757,0.03060714981735496,0.006208999944582716,0.20497042470023447
1981-04-30,-0.04155066454660436,-0.04320226654339424,-0.032787690839692685,0.0006391854978316364,-0.037354634566024045,-0.011812520573979735,-0.02473905085970122,-0.02280807420784823,-0.005885615180444985,0.04011513525894179,0.0018892846001592617,0.19929064381250394
1981-05-04,-0.0416320418527922,-0.04046543165643254,-0.032176890118866985,0.0033718514447602997,-0.03577279691024265,-0.01165378169394801,-0.024455578918251425,-0.019369506002224545,-0.005478509977721945,0.049185541843631345,-0.0030181823844335257,0.20047428602925874
1981-05-07,-0.041545848733725424,-0.04192052072073462,-0.03157362653190615,-3.084498374405123e-05,-0.03469645862875966,-0.011500547353150798,-0.0242887503336805,-0.032767266519550343,-0.00660225993128754,0.04108847474982696,0.0015816666008521127,0.20871711158952613
1981-05-11,-0.0416736541832265,-0.04526574228539499,-0.030699814783095216,-0.005018272350628338,-0.03460662993265707,-0.011320377408402813,-0.02493489668123573,-0.056424453525862464,-0.007869967956241397,0.025659340600522555,0.008703107934641857,0.20481858018977714
1981-05-14,-0.04197229330214215,-0.0471368613985155,-0.030510106581458946,-0.0057895406272884566,-0.03551162400843548,-0.011311436754895926,-0.02610739260678273,-0.07033657537523205,-0.008519843358728147,0.021749461802242246,0.009348302677091549,0.1734975959367904
1981-05-18,-0.04240060263465288,-0.04877082595291914,-0.031364276829118416,-0.0056056202440328915,-0.037209729001494066,-0.011548831070562874,-0.027551979951216908,-0.08681508941968542,-0.0075702961535189335,0.032973624025515035,0.008682734976756656,0.09409567472563961
1981-05-21,-0.042742309423980655,-0.0490960715321264,-0.03242939940050396,-0.005543702830267618,-0.03841640652112539,-0.011634403825378215,-0.02818939510107152,-0.0947055131637679,-0.006005858367165077,0.045282498572400985,0.008904067732848074,0.0378817864517018
1981-05-25,-0.04331673119095705,-0.048774967918721726,-0.03346994816589859,-0.005724404388496554,-0.03953012205504135,-0.01150632969944527,-0.02918428569961289,-0.09936751199587521,-0.005129612638913815,0.04791421586305349,0.010157732099357903,0.011338539715833752
1981-05-28,-0.043614708489280556,-0.04854257164939105,-0.03364597864236306,-0.0058141209598960375,-0.040370459774189904,-0.01146087857456248,-0.02988739502919579,-0.10287041664400699,-0.005368565662019673,0.04350697328436621,0.010996878255752482,0.010492329320899845
1981-06-01,-0.04336627128009749,-0.04848813361659909,-0.033407826267837865,-0.005805607681990028,-0.041688373983876655,-0.011272457458510349,-0.02965237404787315,-0.10393360868770213,-0.0061272058455850665,0.04194421279919448,0.010772653215760333,0.010159960991653807
1981-06-04,-0.04327868037901003,-0.048326024510560284,-0.03343103368195951,-0.005577863524767479,-0.04248774862272362,-0.011048245473109298,-0.029663614638092427,-0.10423475169615384,-0.006605385326313693,0.04365791157576253,0.010084489473530798,0.003058195479870312
1981-06-08,-0.043576212635930395,-0.047486390351767556,-0.03379752611027238,-0.004543522928944935,-0.04287466468501903,-0.01094331388109881,-0.0301626724722341,-0.10574441779843456,-0.0068367828314055325,0.0475354326387851,0.008573084626341716,-0.018407439920606138
1981-06-11,-0.043681736469656916,-0.04674906619641218,-0.03388085485640985,-0.003606670023684862,-0.042723689843230356,-0.010985157936840328,-0.03004623777697735,-0.10669869061119017,-0.006868207840913696,0.051098170549027565,0.007116061440825621,-0.037032868253865384
1981-06-15,-0.04359862268229959,-0.04648230414423875,-0.03382038420957863,-0.0036321835371565764,-0.04249665139411917,-0.010990343529241824,-0.029450323086833916,-0.09939542033127069,-0.006847676772354541,0.05641982255054522,0.006774439256641269,-0.0418338770962618
1981-06-18,-0.04337843454077424,-0.04652950046240101,-0.033662868992145656,-0.003999306875199684,-0.04256674949200997,-0.010948596948788724,-0.02894117750955585,-0.08612549948264278,-0.007052542231352616,0.06135415962629663,0.006781195820552656,-0.022068155041610013
1981-06-22,-0.042973811579167215,-0.046912494424982104,-0.03344975832676874,-0.004085740457659079,-0.04296009508658856,-0.010809169462390869,-0.028682737351750243,-0.07087521230500035,-0.007921426956165685,0.06522951858737795,0.0061915737770936695,0.015143274397741635
1981-06-25,-0.042769723127475366,-0.04802255035128293,-0.033527571640282125,-0.004855257148794309,-0.04325698993752999,-0.010361523829964542,-0.029042053136130886,-0.07066531583153497,-0.008528111262507979,0.062285328241575476,0.007113520067456725,0.03387955159150657
1981-06-29,-0.04253131143444526,-0.04921388611772902,-0.033705921901665076,-0.0059482485918303215,-0.043264249281744604,-0.009688649894333677,-0.029438353951876852,-0.07803525440865831,-0.00895818562243134,0.053280242665348754,0.008699105235442713,0.03316847196418127
1981-07-02,-0.04229296731619756,-0.049212902236319744,-0.03371484651335911,-0.006304550950793587,-0.04318297308994905,-0.00962698039717648,-0.029194161145403876,-0.07831760077421655,-0.009190732611634085,0.05591132772764107,0.00933564400659617,0.0168289694285
1981-07-06,-0.04218511688498173,-0.04920075967679889,-0.03372892379464834,-0.007180615052641832,-0.04308226898569943,-0.010558840012593128,-0.028371870828448022,-0.0795081117772066,-0.00913352766387187,0.07255822651217333,0.010922506702417002,-0.006594383057448309
1981-07-09,-0.04234223481508569,-0.04959140055298475,-0.0338045202086367,-0.007471484239844406,-0.04245044619300343,-0.011499658795412584,-0.027751961984673893,-0.08107963895081076,-0.00865564488361549,0.08217581855829564,0.011106704721581036,-0.019945596093188505
1981-07-13,-0.04272614569333671,-0.05013399583445493,-0.0338227051155597,-0.007040576637332199,-0.040970756501888,-0.01200945607379191,-0.02725532863936179,-0.07640231060416515,-0.007218577352923256,0.08976707942361353,0.009532672875062537,-0.02982251984056001
1981-07-16,-0.04307132115332662,-0.05017525647885556,-0.03376010892547623,-0.006616219032369608,-0.04035103324096556,-0.01202974335636913,-0.02716105931462477,-0.07258683710949249,-0.006114216050171259,0.09064899733953732,0.008731205174750227,-0.027674400444633145
