,0,1,2,3,4,5
1981-01-05,-0.4423962800522625,-0.22793917335459715,0.18689083603745119,-0.049853618764485706,0.051243219576605645,0.07516615304049785
1981-01-08,-0.44222779957256897,-0.22776037897660434,0.18710196403951204,-0.04982428864962871,0.05162272146121707,0.07552249474303849
1981-01-12,-0.44166185972648725,-0.2271435279119001,0.18690837618063666,-0.048903556578801646,0.05227230072009777,0.07428970226115165
1981-01-15,-0.44191168928806096,-0.2273030992599638,0.18640171590853627,-0.04781263153966709,0.05226013897729144,0.07360426062020642
1981-01-19,-0.4420555942523824,-0.22782224398457596,0.18637837384829112,-0.047475195403663156,0.05148928642380064,0.07382008557634899
1981-01-22,-0.4409336471341492,-0.22693531421217272,0.18720913985116572,-0.04921458454350603,0.05108196392169362,0.07545432683141919
1981-01-26,-0.43994954245142803,-0.22604948828503127,0.1879589131704253,-0.051350793859808945,0.051443183998993676,0.07792861077714323
1981-01-29,-0.44054427999371554,-0.22730553004320156,0.1872293498227341,-0.05029617011292418,0.05111906388397063,0.07748295014552097
1981-02-02,-0.4418263761460548,-0.22798286913212282,0.1861448802869148,-0.04903479907734369,0.050192943089494624,0.07633213135372129
1981-02-05,-0.4421316930325651,-0.22392877793774957,0.18503693213961528,-0.04748212935745961,0.048735731321603734,0.07533858651108048
1981-02-09,-0.4417306729638818,-0.2196276900309305,0.18486501369190145,-0.04767700815135517,0.04710951425548622,0.07602965072529143
1981-02-12,-0.44189399773789084,-0.22202398609519053,0.1857841979153287,-0.04923918574402458,0.04814882388567147,0.0760355160301143
1981-02-16,-0.44245226189836834,-0.2256656722034072,0.18692346522284514,-0.05006521507269731,0.050276922763382206,0.07562027848894154
1981-02-19,-0.44219423162396415,-0.22641446029684867,0.18780960180975956,-0.051284605493256356,0.05130707706350914,0.07653778727591527
1981-02-23,-0.4416929830854536,-0.22684351082793522,0.18826590883552258,-0.051919863161614906,0.051905299922983275,0.07705509414781056
1981-02-26,-0.4417899553408041,-0.22728306067006615,0.1877456885217063,-0.05100357136423377,0.05158437613159778,0.07728860519354748
1981-03-02,-0.4423406198551074,-0.22683333690640334,0.1869495771488816,-0.04842601393221888,0.050435173143875425,0.07782430056496077
1981-03-05,-0.4427560411151598,-0.22567717010519897,0.18643329195983427,-0.04665974062661942,0.04970459090601074,0.07733337456268553
1981-03-09,-0.44278856726303767,-0.2262027730412988,0.18590151523496207,-0.04807106059206464,0.05068868620229412,0.0760269192048121
1981-03-12,-0.4426228508540013,-0.22718622786699538,0.185616488129595,-0.05024460123244453,0.05246370517357397,0.07530157257717685
1981-03-16,-0.4425562109967139,-0.22726817696070373,0.18560468067582545,-0.05048702938784642,0.05303222767500711,0.07550882565212559
1981-03-19,-0.4426503317988353,-0.2263046829000627,0.18564330511322888,-0.048876785962327085,0.05137626635193371,0.07609996368956856
1981-03-23,-0.44268551067369744,-0.22531644153899294,0.1856056286257711,-0.047244892214829866,0.04996121424213895,0.0762844203193368
1981-03-26,-0.44260286612678934,-0.2263830442740543,0.18614559361475913,-0.04765085890721899,0.050622579311054905,0.07612563318301017
1981-03-30,-0.4425636201582622,-0.22730845324270096,0.18679449962754407,-0.048502737868147926,0.051420679851230805,0.07595430738628718
1981-04-02,-0.4426562116265389,-0.22758767667824875,0.18696443384925904,-0.04875679202035607,0.05168921074756986,0.07606258425270022
1981-04-06,-0.4427743661242177,-0.22791204039968885,0.18698047757574424,-0.049148513878690736,0.051737858985345005,0.07594782584921157
1981-04-09,-0.4428239178591214,-0.2278351281136625,0.18700641390231804,-0.04933705475815461,0.05139866983440902,0.07585933432997802
1981-04-13,-0.4428406596483647,-0.22735413627626663,0.18736519215734468,-0.04970926822511755,0.05035355444953536,0.07568386335724682
1981-04-16,-0.44289735291156995,-0.22721434522214634,0.18729710030119087,-0.05044573989841332,0.04911301988514862,0.07571658871018803
1981-04-20,-0.44304731775368006,-0.22747734569425773,0.18683300431555225,-0.05051999402718338,0.048917565874371065,0.07582937862376116
1981-04-23,-0.44302039795363973,-0.2274302776386816,0.1869480044326753,-0.05023229992449175,0.04996386031944887,0.07622769534456385
1981-04-27,-0.4415380308229596,-0.22665592472886126,0.18818374118576042,-0.05145407867774624,0.05130345180176597,0.07863640338818222
1981-04-30,-0.44077576945201197,-0.2268681274278822,0.1885596397463913,-0.051618698980495495,0.051406258915887564,0.07888033179527931
1981-05-04,-0.4416232980704568,-0.228030453373156,0.18798734581071533,-0.05032175950708751,0.050880213649049544,0.0767146359667869
1981-05-07,-0.44232498135861537,-0.22799452119808344,0.18776279541992003,-0.04956450924641267,0.050973401817340724,0.07570418142476214
1981-05-11,-0.44275989578831443,-0.22773029363416283,0.18719722339492573,-0.04850834735430196,0.050388428881875884,0.07515579077886396
1981-05-14,-0.44277502621347803,-0.22714607540517298,0.1865251425862215,-0.04823016306831285,0.04805075715340299,0.07497835159895212
1981-05-18,-0.4427103239780686,-0.22653978469908834,0.18545835141073272,-0.04831049661304937,0.045169894257166304,0.07475264624897475
1981-05-21,-0.4425718234711092,-0.22671957442617655,0.18495645014753478,-0.0482539548053225,0.04520068109214279,0.07503545154173423
1981-05-25,-0.44250516864853356,-0.2271153556323873,0.18496793002097742,-0.04809894424023887,0.04655061754946097,0.07538338659411288
1981-05-28,-0.44243261343631796,-0.2276553370033475,0.185321602671614,-0.04795636453985664,0.048343565795119066,0.07567162468392835
1981-06-01,-0.4422925691048059,-0.22795305483023223,0.1856878613666249,-0.04797049923240601,0.04999196498972861,0.07619511864800943
